"z000001a","t","wave","year","cohort","sex","yob","hle","pinc","hhinc","marstat","z000002a","jczf001a","jczf002a","jczf003a","jczf004a","jczf005a","jczf006a","jczf007a","jazc039a","jczq009a","jczf030a","jczf031a","jczf032a","jczf033a","jczf034a","jczf035a","jczf036a","jczf037a","jczf038a","jczf039a","jczj074a","jczj075a","jczj079a","jcdu080a","jcdu081a","jcdu082a","jcct087a"
502626703,59,"jc",2022,3,"1",1956,"5",10,4,"2","ZA5665","2","2","2","3","3","2","4","1","4","0","0","0","0","1","0","1","0","0","0","4","3","3","3","2","2","3"
702381002,59,"jc",2022,4,"1",1989,"5",10,6,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
654464601,59,"jc",2022,1,"2",1993,"7",11,6,"1","ZA5665","2","2","1","5","2","4","1","4","4","1","0","1","0","0","0","1","0","0","0","3","3","4","3","2","2",NA
345836203,59,"jc",2022,3,"1",1966,"7",10,4,"1","ZA5665","1","4","1","1","4","1","2","6","3","0","0","0","0","0","1","0","0","0","0","1","3","2","3","2","1","3"
417404301,59,"jc",2022,4,"2",1989,"5",8,7,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
591004104,59,"jc",2022,1,"1",1949,"4",5,3,"4","ZA5665","1","4","4","3","4","4","3","98","4","0","0","0","0","0","0","1","0","0","0","3","3","4","98","98","2","3"
479824802,59,"jc",2022,2,"2",1981,"5",11,8,"2","ZA5665","2","2","2","4","5","5","3","3","3","1","0","0","0","0","0","1","1","0","0","3","3","3","2","3","1","2"
470603501,59,"jc",2022,2,"1",1952,"4",6,5,"2","ZA5665","1","1","1","1","4","4","2","1","3","1","1","1","0","0","0","1","0","0","0","2","3","5","2","3","1","2"
777455601,59,"jc",2022,4,"1",1993,"7",12,6,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
993632701,59,"jc",2022,4,"2",1982,"7",14,8,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480518003,59,"jc",2022,4,"2",1954,"5",9,6,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138110502,59,"jc",2022,2,"1",1943,"7",7,5,"2","ZA5665","1","1","1","1","4","1","97","98","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","3","4","3","3","3","3"
607369104,59,"jc",2022,4,"2",1982,"6",10,5,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404364903,59,"jc",2022,4,"2",1995,"6",2,98,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212093402,59,"jc",2022,2,"1",1955,"4",6,3,"2","ZA5665","1","1","1","2","3","1","3","5","4","1","0","0","0","0","0","0","0","0","0","3","3","3","3","2","1","2"
409703003,59,"jc",2022,1,"1",1961,"7",97,1,"1","ZA5665","1","3","1","1","3","1","1","5","4","1","0","0","0","1","0","1","0","0","0","4","4","4","2","2","1","2"
278600701,59,"jc",2022,3,"2",1955,"4",5,4,"2","ZA5665","1","4","3","1","4","1","3","1","4","0","0","0","0","0","0","0","0","0","0","3","3","4","3","2","1","2"
176226904,59,"jc",2022,2,"2",1952,"5",9,5,"5","ZA5665","1","1","1","1","1","4","1","5","4","1","1","1","0","0","0","1","0","0","0","4","3","4","2","2","2","2"
480251401,59,"jc",2022,1,"2",1958,"7",11,6,"2","ZA5665","2","1","1","1","2","1","5","6","3","0","0","0","0","0","0","1","0","0","0","1","1","1","4","3","4","3"
404364903,59,"jc",2022,3,"2",1989,"7",5,8,"2","ZA5665","2","2","2","4","4","4","2","5","4","1","0","1","1","0","0","1","1","0","0","5","4","4","2","2","1","2"
199822803,59,"jc",2022,3,"2",1949,"5",8,3,"2","ZA5665","1","1","1","1","2","2","1","98","4","1","0","0","0","0","0","0","0","0","0","2","2","2","3","3","3","3"
321120401,59,"jc",2022,2,"2",1956,"5",5,6,"2","ZA5665","4","1","2","3","3","2","3","1","5","0","0","0","0","0","0","0","0","0","0","3","3","3","3","3","1","2"
870672603,59,"jc",2022,1,"2",1992,"7",97,6,"1","ZA5665","2","2","4","4","2","5","3","98","4","0","0","0","0","0","0","1","0","0","0","3","3","3","1","3","3","3"
983674103,59,"jc",2022,1,"2",1945,"6",97,98,"2","ZA5665","1","1","1","1","5","2","1","5","5","1","0","1","0","0","0","1","0","0","0","5","5","5","2","2","1","3"
607127701,59,"jc",2022,4,"1",1986,"5",9,1,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222098504,59,"jc",2022,4,"2",1966,"5",2,5,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465201404,59,"jc",2022,4,"1",1956,"7",13,7,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
917525402,59,"jc",2022,1,"2",1980,"5",10,5,"1","ZA5665","2","1","1","4","4","4","4",NA,"4","0","0","0","0","0","0","1","1","0","0","3","4","4","4","2","2","2"
906799901,59,"jc",2022,1,"1",1991,"7",97,98,"1","ZA5665","1","1","5","5","5","4","2","5","5","1","0","0","0","0","0","0","0","0","0","1","3","2","3","3","3","3"
670047004,59,"jc",2022,1,"2",1971,"6",8,6,"2","ZA5665","2","2","2","5","5","4","1","1","4","1","0","1","0","0","0","0","0","0","0","3","3","3","4","3","1","4"
477409201,59,"jc",2022,4,"1",1968,"7",12,8,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226085502,59,"jc",2022,1,"1",1976,"4",1,4,"2","ZA5665","1","1","2","3","4","5","2","1","4","1","0","0","0","0","0","1","0","0","0","3","3","3","3","2","2","2"
344628402,59,"jc",2022,1,"1",1963,"7",11,5,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
982395801,59,"jc",2022,3,"2",1974,"7",12,7,"4","ZA5665","2","1","1","4","4","2","1","2","5","0","0","0","0","0","0","1","0","0","0","4","4","5","1","2","1","3"
911332102,59,"jc",2022,1,"1",1943,"5",6,4,"2","ZA5665","1","1","1","1","1","5","97","98","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2","2","2","1","2","2"
226085502,59,"jc",2022,3,"2",1943,"4",3,4,"2","ZA5665","1","1","1","5","3","4","97","2","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","4","5","2","1","1","2"
897563202,59,"jc",2022,1,"2",1973,"5",2,4,"1","ZA5665","3","2","4","5","5","2","1","98","1","1","0","0","0","0","0","0","0","0","1","3","3","3","98","98","2","3"
193484601,59,"jc",2022,3,"2",1943,"5",8,3,"3","ZA5665","1","1","1","1","4","2","3","5","4","0","0","0","0","0","0","0","0","0","0","3","3","2","2","2","1","3"
735783401,59,"jc",2022,2,"1",1966,"7",13,6,"1","ZA5665","1","4","1","4","4","4","3","2","4","0","0","0","0","0","0","0","0","0","0","4","3","3","2","2","1","3"
456815901,59,"jc",2022,1,"2",1976,"7",9,6,"2","ZA5665","2","1","4","2","3","2","2","7","3","1","0","1","0","0","0","1","0","0","0","4","3","5","4","3","3","1"
123491004,59,"jc",2022,4,"2",1992,"7",7,98,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291088101,59,"jc",2022,3,"2",1964,"6",11,6,"2","ZA5665","1","1","2","5","4","1","3","98","3","1","0","0","0","0","0","1","1","0","0","3","3","3","2","2","1","2"
727800203,59,"jc",2022,3,"2",1985,"7",11,7,"4","ZA5665","2","1","5","1","5","2","3",NA,"4","0","0","0","0","0","0","1","0","0","0","4","4","4","2","2","1","2"
438302703,59,"jc",2022,3,"2",1947,"7",10,8,"2","ZA5665","1","1","1","1","2","1","3","98","4","0","0","0","0","0","0","0","0","0","0","4","4","4","2","1","1","2"
166557502,59,"jc",2022,3,"1",1968,"5",97,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693929601,59,"jc",2022,1,"1",1981,"7",13,8,"2","ZA5665","2","2","1","1","2","1","1","3","4","1","1","1","0","0","1","1","0","0","1","4","4","5","2","98","1","2"
957083002,59,"jc",2022,1,"1",1968,"7",14,8,"2","ZA5665","1","1","1","4","4","4","2","1","3","0","0","0","0","0","0","1","0","0","0","2","2","3","2","2","1","3"
967452403,59,"jc",2022,3,"1",1978,"7",6,3,"1","ZA5665","5","4","1","3","2","4","2","3","4","1","0","1","0","0","0","1","0","0","0","3","3","3","2","2","2","2"
641753801,59,"jc",2022,1,"1",1965,"7",14,8,NA,"ZA5665","2","3","1","2","3","4","1","5","4","0","0","0","1","0","1","1","0","0","0","2","3","4","2","2","1","2"
289875103,59,"jc",2022,2,"1",1947,"5",10,5,"2","ZA5665","1","1","1","1","5","4","2","1","4","0","0","0","0","0","0","0","0","0","0",NA,"3","3","3","2","2","2"
556405701,59,"jc",2022,1,"2",1993,"7",12,7,"1","ZA5665","2","3","2","3","5","5","1","98","4","1","0","0","0","0","0","0","1","0","0","4","3","3","2","98","2","3"
194259604,59,"jc",2022,1,"2",1945,"6",11,8,"2","ZA5665","1","1","1","1","3","1","2","7","4","1","1","1","0","0","0","1","0","0","0","3","3","3","98","2","2","2"
618655001,59,"jc",2022,2,"2",1954,"7",11,7,"2","ZA5665","2","2","1","1","2","2","4","2","3","0","0","0","1","0","0","0","0","0","0","4","4","5","2","2","1","3"
952853501,59,"jc",2022,1,"2",1982,"7",10,7,"2","ZA5665","2","1","2","2","3","1","1","98","3","1","1","1","1","0","0","1","0","0","0","3","3","1","2","2","3","3"
689015801,59,"jc",2022,1,"1",1948,"4",11,4,"2","ZA5665","1","2","2","4","3","2","3","98","4","0","0","0","0","0","0","0","0","0","0","3","3","4","3","2","2","2"
155967401,59,"jc",2022,1,"2",1980,"4",12,8,"2","ZA5665","1","1","1","3","4","4","2","3","3","1","0","0","0","0","0","1","0","0","0","2","2","3","3","1","1","2"
876191401,59,"jc",2022,1,"1",1981,"5",11,6,"2","ZA5665","3","1","1","1","3","5","2","2","5","1","0","0","0","0","0","1","0","0","0","3","3","5","3","2","1","2"
270124404,59,"jc",2022,1,"1",1969,"6",13,8,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116707001,59,"jc",2022,1,"1",1957,"6",8,8,"2","ZA5665","1","3","2","1","3","2","3","3","4","1","0","0","0","0","0","1","0","0","0","3","3","3","4","3","2","2"
533097501,59,"jc",2022,3,"2",1943,"7",8,5,"2","ZA5665","1","1","1","1","2","2","4","3","3","0","0","0","0","0","0","0","0","0","0","1","1","1","3","3","1","3"
892292203,59,"jc",2022,3,"1",1991,"7",11,8,"1","ZA5665","2","2","1","4","4","4","1","1","5","0","0","0","0","0","0","1","0","0","0","3","3","3","2","2","1","2"
255964904,59,"jc",2022,2,"1",1968,"7",6,8,"1","ZA5665","1","1","1","1","4","1","2","4","5","1","0","0","0","0","0","1","0","0","0","3","3","3","3","2","1","2"
985378401,59,"jc",2022,1,"2",1946,"5",6,2,"4","ZA5665","1","4","4","4","4","2","97","2","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","2","3","2","1","98"
949832201,59,"jc",2022,3,"2",1964,"5",2,2,"1","ZA5665","1","1","2","1","4","4","4","2","5","1","0","0","0","0","0","1","0","0","0","3","3","4","2","2","1","2"
319210103,59,"jc",2022,4,"1",1943,"7",14,8,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223361704,59,"jc",2022,4,"1",1970,"7",7,6,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587415802,59,"jc",2022,2,"1",1944,"4",10,4,"4","ZA5665","1","4","1","4","4","4","1","1","5","1","0","1","0","0","0","0","0","0","0","4","4","4","2","1","1","3"
291608403,59,"jc",2022,3,"2",1980,"7",10,6,"2","ZA5665","1","4","2","3","4","4","1","98","4","1","0","0","1","0","0","0","0","0","0","3","3","3","3","3","1","2"
414640102,59,"jc",2022,2,"1",1991,"5",12,6,"2","ZA5665","1","1","1","3","4","5","1","7","1","1","0","1","0","0","0","1","0","0","0","1","1","4","3","3","3","3"
344805504,59,"jc",2022,1,"2",1969,"3",9,9,"2","ZA5665","2","3","1","1","4","4","2","2","4","1","0","0","0","0","0","1","0","0","1","5","3","3","4","98","1","3"
845597701,59,"jc",2022,3,"2",1953,"5",8,4,"2","ZA5665","1","1","1","2","3","4","1","2","5","0","0","0","0","0","0","1","1","0","0","5","5","5",NA,"98","2","3"
238716504,59,"jc",2022,2,"2",1967,"7",14,7,"2","ZA5665","1","1","1","1","2","2","2","5","4","1","0","0","0","0","0","1","0","0","0","3","3","4","2","3","1","2"
139572302,59,"jc",2022,1,"1",1966,"4",9,4,"1","ZA5665","1","1","1","4","4","4","1","6","4","1","0","1","0","0","0","1","1","0","1","3","3","3","3","3","2","98"
460594204,59,"jc",2022,4,"1",1979,"5",13,9,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
735424802,59,"jc",2022,1,"1",1969,"5",11,8,"2","ZA5665","1","1","2","5","3","4","3","4","5","1","0","0","0","0","0","1","0","0","0","3","3","3","3","3","3","2"
525465603,59,"jc",2022,3,"1",1968,"5",12,4,"2","ZA5665","1","1","1","3","4","4","4","98","5","0","0","1","0","0","0","0","0","0","0","3","3","3","3","2","1","2"
412301901,59,"jc",2022,1,"2",1993,"7",11,98,"1","ZA5665","3","1","1","4","4","4","1","5","5","1","0","1","1","0","1","0","0","0","0","4","3","3","2","3","1","2"
595567801,59,"jc",2022,1,"1",1972,"5",14,8,"2","ZA5665","1","1","1","2","2","4","1","3","4","1","0","1","1","0","1","0","0","1","0","3","3","5","98","2","1","2"
238716504,59,"jc",2022,2,"1",1943,"7",10,6,"1","ZA5665","1","1","1","1","4","1","4","1","4","0","0","0","0","0","0","0","0","0","0","3","3","4","3","2","2","2"
234920401,59,"jc",2022,2,"2",1966,"5",14,9,"2","ZA5665","1","1","1","3","3","1","1","5","4","0","0","0","0","0","0","1","0","0","0","2","3","2","2","1","2","3"
113691103,59,"jc",2022,1,"1",1954,"4",2,4,"2","ZA5665","2","1","2","3","4","2","6","1","5","0","0","0","0","0","0","0","0","0","0","4","4","4","2","98","2","3"
389719701,59,"jc",2022,1,"2",1958,"5",97,2,"2","ZA5665","1","2","2","5","5","4","1","2","4","1","0","1","0","0","0","0","0","0","0","4","3","3","4","1","1","2"
523884904,59,"jc",2022,1,"2",1959,"7",12,9,"2","ZA5665","1","1","1","1","4","2","3","5","4","0","0","0","0","0","0","0","0","0","0","4","3","5","2","2","1","2"
335690402,59,"jc",2022,2,"1",1990,"5",6,5,"1","ZA5665","1","1","1","1","2","2","1","98","4","1","0","0","0","0","0","1","0","0","0","3","3","3","3","1","1","98"
158553003,59,"jc",2022,1,"2",1976,"7",12,8,"2","ZA5665","2","2","2","2","4","3","3",NA,"3","0","0","1","0","0","0","1","0","0","0","3","3","4","4","2","3","98"
466666402,59,"jc",2022,2,"1",1995,"1",2,98,"1","ZA5665","2","4","2","3","4","3","2","2","5","1","1","0","0","0","0","1","0","0","0","4","4","5","2","98","1","2"
830840801,59,"jc",2022,1,"1",1994,"7",12,5,"1","ZA5665","1","1","2","4","4","5","1","2","3","1","0","1","0","0","0","0","0","1","0","4","4","5","2","2","1","2"
388704203,59,"jc",2022,4,"1",1955,"5",4,4,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300538901,59,"jc",2022,1,"1",1957,"6",9,7,"2","ZA5665","1","4","1","3","4","2","2","98","3","0","0","0","0","0","0","0","0","0","0","4","3","4","98","2","1","2"
132058601,59,"jc",2022,1,"1",1979,"7",12,5,"4","ZA5665","1","4","2","4","4","3","2","1","4","1","0","1","0","0","1","1","1","0","0","3","3","4","2","3","1","3"
517205903,59,"jc",2022,4,"1",1968,"7",8,3,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
781416004,59,"jc",2022,2,"1",1968,"5",11,5,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
940184204,59,"jc",2022,3,"2",1992,"7",2,6,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338412502,59,"jc",2022,3,"1",1943,"7",13,8,"2","ZA5665","1","2","1","1","2","2","2","1","4","1","0","0","0","0","0","0","0","0","0","5","4","5","1","2","1","2"
526563702,59,"jc",2022,1,"1",1966,"6",13,4,"2","ZA5665","1","3","1","3","4","2","3","1","3","0","0","1","0","0","0","1","0","0","0","4","4","4","3","2","1","3"
344696001,59,"jc",2022,4,"2",1958,"7",8,6,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902927101,59,"jc",2022,1,"1",1968,"6",13,7,"4","ZA5665","1","2","1","4","4","3","3","2","4","0","0","0","0","0","0","1","0","0","0","3","3","4","3","2","2","4"
702296201,59,"jc",2022,1,"1",1961,"5",13,8,"2","ZA5665","2","2","2","1","4","4","3","2","4","0","0","0","0","0","1","0","0","0","0","3","3","3","2","2","1","2"
465042402,59,"jc",2022,2,"1",1971,"7",15,9,"2","ZA5665","2","2","2","4","4","4","2","5","5","0","0","0","1","0","0","1","0","0","0","4","4","4","2","3","4","2"
620254402,59,"jc",2022,1,"1",1953,"7",9,8,"2","ZA5665","2","2","2","1","2","4","97","98","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","4","4","2","2","1","3"
680243902,59,"jc",2022,1,"2",1978,"6",5,5,"2","ZA5665","2","2","2","1","4","4","1","3","5","1","0","0","0","0","0","1","1","0","0","3","3","3","2","2","1","2"
725108101,59,"jc",2022,3,"2",1953,"6",4,1,"4","ZA5665","2","1","1","2","4","1","1","5","4","0","0","0","0","1","0","0","0","0","0","4","3","3","1","3","1","3"
675115101,59,"jc",2022,1,"2",1954,"7",98,98,"2","ZA5665","1","2","2","1","1","2","3","1","4","0","0","0","0","0","0","1","1","0","0","2","4","3","3","2","1","2"
501457501,59,"jc",2022,2,"2",1995,"7",98,98,"1","ZA5665","4","1","5","5","5","1","2","98","4","0","0","1","0","0","1","1","0","0","0","4","3","3","3","2","1","3"
322909704,59,"jc",2022,1,"2",1957,"7",12,9,"2","ZA5665","2","1","1","1","1","4","97","3","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","3","4","3","2","2","2"
489062004,59,"jc",2022,4,"1",1982,"7",11,8,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470859004,59,"jc",2022,2,"2",1965,"3",9,4,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639982002,59,"jc",2022,3,"1",1960,"7",6,NA,"1","ZA5665","3","1","1","1","4","1","2","3","4","1","0","0","0","0","0","1","0","0","0","3","3","4","2","2","2","2"
407057001,59,"jc",2022,1,"1",1962,"6",11,5,"1","ZA5665","2","1","1","2","3","2","4","5","4","1","0","0","0","0","0","0","0","0","0","3",NA,"1","1","3","1","2"
587415802,59,"jc",2022,2,"1",1959,"5",3,4,"5","ZA5665","1","1","1","3","5","4","3","1","5","1","0","0","0","0","0","1","0","0","0","4","3","4","1","98","2","2"
338412502,59,"jc",2022,3,"2",1954,"6",4,4,"2","ZA5665",NA,NA,NA,NA,NA,NA,NA,"2","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2","2","3","1","1","3"
400046302,59,"jc",2022,1,"2",1989,"7",9,4,"1","ZA5665","2","1","1","1","1","1","2","5","4","0","0","0","0","0","0","1","0","0","0","3","3","4","2","2","1","2"
462224501,59,"jc",2022,3,"1",1973,"4",11,5,"2","ZA5665","1","2","1","2","2","3","1","1","4","0","0","0","0","0","1","1","0","0","0","3","3","4","2","2","1","3"
231153801,59,"jc",2022,1,"1",1987,"7",12,8,"2","ZA5665","1","2","1","2","4","2","2","5","4","0","0","0","0","0","1","1","0","0","0","3","3","3","2","2","2","2"
105350301,59,"jc",2022,1,"2",1967,"4",7,3,"1","ZA5665","3","2","2","5","5","5","1","98","4","1","0","1","0","0","0","0","0","0","0","4","3","4","98","98",NA,"2"
760456202,59,"jc",2022,3,"1",1958,"6",2,98,"1","ZA5665","1","4","1","1","3","4","1","1","4","1","0","0","0","0","0","0","0","0","0","4",NA,"5","2","2","1","3"
183335104,59,"jc",2022,1,"1",1953,"7",8,7,"2","ZA5665","1","3","2","1","4","1","3","98","1","0","0","0","0","0","0","1","0","0","0","4","3","4","2","2","2","2"
982917801,59,"jc",2022,3,"1",1974,"5",12,6,"4","ZA5665","1","1","1","4","4","4","2","1","4","0","0","0","0","0","0","0","0","0","0","2","3","3","3","2","1","3"
683451203,59,"jc",2022,2,"1",1953,"4",12,8,"2","ZA5665","1","3","4","4","4","5","2","6","5","0","0","0","0","0","0","0","0","0","0","2","1","1","4","3","4","3"
521046302,59,"jc",2022,1,"1",1980,"5",12,6,"2","ZA5665","1","2","2","2","2","2","2","5","3","0","0","0","0","0","0","1","0","0","0","3","4","4","2","2","1","1"
704429003,59,"jc",2022,4,"1",1989,"4",8,6,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358077704,59,"jc",2022,1,"1",1954,"7",5,5,"2","ZA5665","1","2","1","3","4","4","2","2","3","1","0","0","0","0","0","1","0","0","0","3","3","5","3","2","4","2"
513719601,59,"jc",2022,3,"2",1988,"7",8,8,"2","ZA5665","2","1","2","2","4","4","2","5","4","1","0","1","0","0","0","1","0","0","1","5","4","4","3","2","2","2"
489130302,59,"jc",2022,3,"1",1945,"7",13,8,"2","ZA5665","1","2","1","1","2","2","2","5","4","0","0","0","0","0","0","0","0","0","0","3","3","3","2","2","2","2"
811994001,59,"jc",2022,2,"1",1950,"4",12,6,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117979301,59,"jc",2022,1,"1",1967,"5",97,4,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335690402,59,"jc",2022,2,"1",1995,"7",7,4,"1","ZA5665","1","1","4","3","4","2","1","1","4","0","0","1","0","0","0","1","0","0","0","3","3","4","2","1","1","3"
493372102,59,"jc",2022,2,"1",1944,"7",9,4,"2","ZA5665","1","1","1","1","4","1","97","3","3","0","0","0","0","0","0","0","0","0","0","3","3","4","2","2","1","2"
664115503,59,"jc",2022,4,"2",1943,"5",12,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364223402,59,"jc",2022,3,"2",1958,"7",14,7,"4","ZA5665","1","2","2","1","5","2","2","2","5","0","0","0","0","0","0","1","0","0","0","4","4","5","1","2","1","2"
955369003,59,"jc",2022,3,"2",1961,"7",12,98,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
534241404,59,"jc",2022,3,"1",1972,"4",98,98,"2","ZA5665","1","1","5","5","5","4","1","5","3","0","0","0","1","0","1","1","0","0","0","3","3","4","3","2","2","3"
403731304,59,"jc",2022,2,"2",1961,"6",9,98,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
781161501,59,"jc",2022,4,"2",1995,"7",97,8,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
790551001,59,"jc",2022,1,"1",1965,"7",15,9,"2","ZA5665","2","1","1","1","5","1","4","98","3","0","0","0","0","0","0","0","1","0","0","4","5","5","1","1","1","2"
502396903,59,"jc",2022,3,"2",1947,"5",10,6,"1","ZA5665","2","2","2","1","4","2","97","1","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","4","5","2","2","2","2"
555845601,59,"jc",2022,1,"1",1971,"5",10,7,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259382801,59,"jc",2022,1,"2",1989,"7",12,5,"1","ZA5665","4","2","4","4","2","4","1","5","4","1","1","1","0","0","0","0","0","0","0","2","3","4","1","2","1","3"
152891903,59,"jc",2022,4,"2",1988,"7",10,9,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479900001,59,"jc",2022,1,"1",1947,"7",11,5,"2","ZA5665","1","2","1","1","4","4","4","2","4","0","0","0","0","0","0","1","1","0","0","3","3","4","98","2","2","2"
967376501,59,"jc",2022,1,"2",1965,"4",13,5,"1","ZA5665","1","1","1","4","5","5","4","1","3","0","0","0","0","0","0","1","0","0","0","4","3","5","2","2","1","3"
586121001,59,"jc",2022,1,"2",1962,"6",12,9,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
981521302,59,"jc",2022,1,"2",1946,"5",13,5,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
